940.095815635  213.131640383
940.338700519  209.688319817
940.337905479  206.426268493
940.580746194  202.801722853
940.092326291  198.814859573
940.335255344  195.55276408
940.57805189  191.746993366
526.643729747  819.223240978
526.642934707  815.961189654
526.64196299  811.974238036
526.641035443  808.168511492
526.396295464  804.000378969
526.395456255  800.557102572
526.638208632  796.570106785
526.637192747  792.401930093
526.392629444  788.958697865
526.879194253  785.334108056
526.390862687  781.709694923
526.389714296  776.997843011
526.388830917  773.37334154
526.631583295  769.386345753
526.386975823  765.761888451
526.873628969  762.499748789
526.385120728  758.150435362
526.628005612  754.707114796
526.627033896  750.720163178
526.626194686  747.27688678
526.62522297  743.289935162
526.624118747  738.759308324
526.623235369  735.134806853
526.378583728  731.329124477
526.134064594  728.067117322
526.620541065  724.080077366
526.619569349  720.093125748
526.374873539  716.106218299
526.373945992  712.300491755
526.373062613  708.675990284
526.615770822  704.507769423
526.614843274  700.702042879
526.126600047  697.440079893
526.125584162  693.271903201
526.124524108  688.922501436
526.367453161  685.660405943
526.366525613  681.854679399
526.365598066  678.048952854
525.877178163  674.062089574
526.36378714  670.618724839
526.362771255  666.450548147
526.361799539  662.463596529
526.360871992  658.657869985
526.603712707  655.033324345
526.359016897  651.046416896
526.601725105  646.878196035
526.11339354  643.253782902
526.112465993  639.448056358
526.111670952  636.186005034
526.354334992  631.8365591
526.353539951  628.574507776
526.352656573  624.950006305
525.620556745  621.144412267
525.863264953  616.976191407
525.862381575  613.351689936
526.348858046  609.36464998
526.347842161  605.196473289
525.859510595  601.572060155
526.102218804  597.403839295
526.101512101  594.504238118
526.34417614  590.154792184
525.855712068  585.98670383
526.098552783  582.362158191
525.366364618  578.194114006
525.36543707  574.388387461
525.852001879  570.763797652
525.607438576  567.320565424
526.093826709  562.971075321
525.849263406  559.527843093
525.848335859  555.722116548
525.603684218  551.916434173
525.846524933  548.291888533
525.84542071  543.761261694
525.844537332  540.136760223
525.843609784  536.331033679
525.842593899  532.162856987
526.085478783  528.719536421
525.840738805  524.551403898
525.839987933  521.470577648
525.595247954  517.302445125
525.594364576  513.677943654
525.593481198  510.053442183
525.592465312  505.885265492
525.591537765  502.079538947
525.346930293  498.455081645
525.589682671  494.468085858
525.34503103  490.662403483
525.587871745  487.037857843
525.343220104  483.232175467
525.586060819  479.607629827
525.585089103  475.620678209
525.340393293  471.63377076
525.826913933  467.827955878
525.825853879  463.478554113
525.33765482  460.3978162
525.336594766  456.048414435
525.579435481  452.423868795
525.334651334  448.074511199
525.333812124  444.631234802
525.576785346  441.550364383
525.088542119  438.288401397
524.843669633  433.576593653
525.330146104  429.589553697
524.841726201  425.602690417
525.084611085  422.159369851
525.327407631  418.353599137
525.082711821  414.366691688
525.081872612  410.923415291
525.080856727  406.755238599
524.836205086  402.949556224
525.07908997  399.506235658
525.078118254  395.519284039
524.833378275  391.351151517
524.832450728  387.545424972
524.831479012  383.558473354
524.830595633  379.933971883
524.829668086  376.128245339
525.072376294  371.960024478
525.071581254  368.697973155
524.583249688  365.073560021
524.826090404  361.449014382
524.824986181  356.918387543
525.067826896  353.293841903
524.823131086  349.306934454
524.822336046  346.04488313
525.064911747  341.332987049
524.820392613  338.070979894
525.06314499  334.083984107
525.062217443  330.278257563
524.573930047  326.835069503
525.060406517  322.848029547
524.81562237  318.498671951
524.571059067  315.055439723
524.570087351  311.068488105
524.812883897  307.262717391
524.812044687  303.819440994
524.81111714  300.013714449
524.566465499  296.208032074
524.809173708  292.039811213
524.320974649  288.959073301
524.076278839  284.972165852
461.4660415  395.16836198
458.293211392  377.046428821
451.704445447  343.339757703
445.359271089  309.089367194
433.890281314  251.824319893
405.337062957  97.9694002148
459.273893894  400.78673678
457.325867903  408.036093074
456.109190867  416.010217154
453.430169271  423.984606248
451.482540799  432.864988204
450.021609643  438.664455571
448.073274469  444.645236349
446.125027633  450.988467274
443.933630899  459.687668325
441.254830147  468.568182787
439.0631684  476.180033396
435.409162091  483.792149019
433.217146993  489.95419904
430.538257903  498.472263355
427.615247199  505.359346176
423.961505904  514.05881224
420.794771107  520.945939231
418.603330204  529.463915208
414.949191389  536.53235561
412.026401529  544.3255638
408.372527728  552.481354643
405.205969606  560.093381928
402.283179747  567.886590118
398.872897532  575.498661571
395.949886828  582.385744393
392.539869627  591.085166288
388.885951656  599.059732058
385.475757779  607.034253659
382.553012088  615.008686922
379.14286238  623.164433597
375.732712672  631.320180271
372.078883039  639.657196188
369.399817273  647.450360209
365.989490889  654.881206589
362.823065274  663.036909094
358.681875792  671.736463496
355.51536184  679.529715855
351.861576375  688.047956845
347.7205194  697.291186468
345.285177728  705.084306319
340.900175814  713.421454743
336.027902389  722.483591799
332.130392832  731.001876958
328.476784043  740.245018243
325.066545997  748.03831477
319.70704523  758.006665532
315.809491503  766.343725617
311.668478697  775.768180313
306.552525347  785.011586612
302.167788447  794.436085477
297.051879266  803.860716848
291.692422667  814.010292683
287.063829167  822.891160496
281.947831648  831.953341721
278.050454598  841.015302101
272.934677924  850.983608693
268.062316161  859.683295602
263.190086905  868.926657731
258.561405066  877.445075397
254.907354589  884.875965947
454.639646772  386.47079518
451.960492669  393.901509053
449.037967823  402.782067684
446.115531316  412.025076462
443.436642226  420.543140777
441.244671296  426.886415871
438.565340517  433.59222945
435.886230583  441.204168398
432.232710132  450.809759829
428.579101344  460.052901114
424.681503448  468.208736126
421.51521034  476.908113852
418.348519712  483.976465917
414.451010154  492.494751076
411.284761215  501.375353876
407.630754906  508.987469499
403.733289518  517.686979732
399.835956636  526.930165185
396.425851096  535.267136933
392.771977295  543.422927777
389.361871755  551.759899525
385.220726442  560.640679
381.323216884  569.158964159
378.400427025  576.952172349
374.502740792  584.745557214
371.092856097  593.98865433
367.19530237  602.325714416
364.028920925  610.662641995
359.644051518  619.543465639
356.721526672  628.42402427
352.823928777  636.579859282
349.657503162  644.735561788
346.003761867  653.435027852
342.837247914  661.22828021
339.183506619  669.927746274
335.042272968  678.446075603
331.388487504  686.964316593
327.734834547  696.026232804
323.837457496  705.088193184
319.939947938  713.606478344
316.529709892  721.399774871
312.388741254  731.005454641
308.247286759  738.617658601
304.83753457  748.404430938
300.939804168  756.016590729
297.286239549  765.440957087
293.388729991  773.959242247
290.222348545  782.296169826
286.081070725  790.633274081
282.42772695  800.963765807
278.28644913  809.300870061
274.14517131  817.637974316
269.516621979  826.700067203
265.619333266  836.12447773
261.234508028  845.186526448
257.824358319  853.342273122
253.439400575  861.86064662
249.054619506  871.103920411
246.131962153  879.440803821
243.209216463  887.415237084
446.8330554  356.026396229
442.936164208  367.081832418
438.551780659  377.956131872
434.167662124  389.917781766
430.270461749  399.70464244
426.616720453  408.404108504
422.719255065  417.103618737
418.821966352  426.528029265
414.681086052  436.496159181
410.053110916  447.914178024
405.911921434  456.613732426
401.527317041  466.581906512
398.11725567  475.100103333
393.976287033  484.705783103
390.079174995  494.855093924
385.20690157  503.91723098
381.309612857  513.341641507
376.925096802  523.67226574
372.784083995  533.096720436
368.643115358  542.702400205
364.745694138  551.583135512
360.604681331  561.007590208
356.463580187  570.069594757
353.297198741  578.406522336
349.399865859  587.649707789
345.258808884  596.892937412
342.336372376  606.13594619
337.220463195  615.560577562
334.541706612  624.622317097
329.913245618  634.046860131
327.234400697  642.746149519
323.580659402  651.445615583
320.17068637  660.326262552
316.273176812  668.844547711
312.863203779  677.72519468
309.209418315  686.243435671
305.799489451  695.305307713
302.145836494  704.367223924
298.73590763  713.429095966
294.838398073  721.947381125
291.428115858  729.559452579
288.505591012  738.44001121
285.095573811  747.139433105
281.441788347  755.657674096
278.031594469  763.632195697
274.377897343  772.512886834
270.724023541  780.668677678
267.557642095  789.005605257
263.903856631  797.523846247
260.981508461  807.129305172
256.840142303  815.10395928
253.673981702  824.347012227
250.019975393  831.959127849
245.878874249  841.021132398
242.71262531  849.901735198
239.05866317  857.695075894
236.13591748  865.669509157
232.969580203  874.18766181
230.046746175  881.799644926
226.392872373  889.955435769
437.807401872  323.769967388
430.986439921  337.363084634
425.140241838  350.412349983
419.050010479  362.193083987
413.447757334  376.148430535
409.306788697  385.754110304
403.703740511  396.447405529
398.588140513  407.140612415
393.473070542  420.008520184
387.870243201  431.607940777
382.511139953  443.2073172
377.639352386  454.262930064
373.254659655  463.868654003
368.139236333  475.286761184
363.267448766  486.342374048
359.126833479  497.397854406
354.49859333  507.728522808
348.895898496  519.871618621
345.242643059  530.564560494
340.614358741  540.714003822
336.229931024  551.407078202
331.845370799  561.556477361
328.191938686  571.52451894
324.051014218  581.311423783
320.153813843  591.098284457
316.500425899  601.24755111
311.628417487  611.397038607
308.462212717  620.45886648
304.321420755  630.789446544
300.424264549  640.757532291
297.258059779  649.819360165
293.848263422  659.424907427
289.95093054  668.668092881
287.27204145  677.186157196
283.862068417  686.066804165
280.208503798  695.491170523
277.529570539  703.828009764
273.632237657  713.071195218
269.978717207  722.676786649
267.056104023  731.194895133
263.645998484  739.531866881
260.7233853  748.049975365
257.800683779  756.205633701
255.121838858  764.90492309
251.711600812  772.698219617
249.032711722  781.216283932
245.866418614  789.915661658
243.918436791  797.346243025
240.752055345  805.683170604
237.09831405  814.382636668
234.662928209  821.994531446
231.740226688  830.150189783
229.304796678  837.580859487
226.138459401  846.09901214
223.215846218  854.617120624
221.024051964  861.685296012
218.832390216  869.297146622
215.178428077  877.090487318
212.743042236  884.702382096
211.038740338  891.95169422
422.683434072  270.130084091
413.425672875  285.535893761
404.655536541  301.666515388
395.885356038  317.615911941
387.115175535  333.565308495
380.294434429  348.064551108
373.229925061  362.382612817
365.43472927  378.694282841
359.588840369  393.012123706
353.011955864  408.054997371
347.409570212  421.466668698
342.051350343  436.690546593
337.42328687  447.746115288
332.064581143  460.976517374
327.437136034  474.569237099
321.591070458  488.162177669
317.207128598  500.848727858
312.092058627  513.716635627
306.489672976  527.128306955
302.349146027  538.54623746
297.965027492  550.507887354
293.337229032  562.650806491
289.196569577  573.525061776
285.299590046  584.218047818
281.890191209  595.454620742
277.993211679  606.147606784
274.340132918  617.565448952
270.686700805  627.533490531
267.27721363  638.407613308
264.111229705  648.375566549
261.432782304  658.705881599
257.535626098  668.673967347
255.344317702  677.735618545
252.178201269  687.159896565
249.012040668  696.402949512
246.820732272  705.46460071
244.141975689  714.526340245
241.219495012  723.588123949
238.297146842  733.193582874
235.618301922  741.892872263
232.939280325  749.867261357
230.504247835  758.928956724
228.312674426  766.90325748
225.87750943  775.421277626
223.198443664  783.214441646
221.006781917  790.826292256
219.058800094  798.256873622
217.110994947  806.412355283
215.16279228  812.936811282
212.484124034  822.361000965
211.023413723  829.0665937
209.319155994  836.497130897
207.127317571  843.384081213
204.692152574  851.902101358
202.500402489  859.151501821
200.796233098  866.944489165
198.604306337  873.468989333
196.900092777  881.080751605
195.195658372  887.786388508
193.247411536  894.129619434
383.897602312  131.862375833
367.574978396  160.136446624
352.958334796  188.047758085
341.266601164  216.864664887
329.331055101  245.319165711
320.80667463  269.786096552
312.038790911  295.15919693
303.758752899  322.163234631
297.9148516  344.636203805
291.5832371  366.021910876
286.225988948  385.232740388
280.868873302  404.98724512
277.460799533  421.660570252
272.590602047  439.240285764
267.96390781  455.91383174
262.849942061  473.312366348
259.68541571  489.260747016
255.058633135  505.571842844
251.16306701  522.06403124
246.779301826  535.475481723
243.857969542  549.249117339
239.961873389  563.566604852
236.796551998  576.252934196
233.63105393  588.214363247
230.465776707  601.081917664
227.787638489  612.680808229
224.622228759  625.004687427
222.187682128  636.059858602
219.509808923  648.746099608
216.587681598  659.257683901
214.396682384  669.587910614
212.205683171  679.918137326
210.7457679  689.885781385
208.798139428  698.76616334
206.363327784  708.733984074
204.659555912  718.157997081
203.199331459  726.857065625
201.495603757  736.462303705
199.791743548  745.523866565
199.062647207  754.041577528
197.358433646  761.6533398
196.385524874  769.808644785
195.168847838  777.782768866
193.464722616  785.756981284
192.978997017  792.82484749
191.762187475  800.25529635
190.057929745  807.685833548
189.084755959  814.753788092
188.355306266  821.821698467
186.651004368  829.071010591
185.921643013  836.501371114
185.192237489  843.750506562
183.974942089  849.187479613
182.270816867  857.161692032
181.541411343  864.41082748
180.324380956  870.935150973
178.863626476  877.459518634
177.890276014  883.802572884
177.64818617  890.507944774
176.431111615  896.851043193
146.952245228  945.062257195
147.194732591  939.987910967
146.949948444  935.638553371
147.19234747  930.201756995
147.191331585  926.033580304
147.18987401  920.053152877
146.944869018  914.797669913
146.699819857  909.360961875
146.45459402  903.199353544
146.45295977  896.494025822
146.207910609  891.057317785
146.450486311  886.345421704
145.473999856  879.821495732
145.472365606  873.116168011
145.71441128  866.229571047
145.225505519  860.249231958
145.224047944  854.268804531
144.978645432  847.382295905
144.733198751  840.314562205
144.2438513  832.521972381
143.754459681  824.548157483
143.752472079  816.393029173
143.506760384  808.237945032
143.504640276  799.539141502
143.502785182  791.927688413
142.769581131  783.591467537
142.767284347  774.167763712
142.521440145  765.469004351
142.275507606  756.407794842
142.517023253  747.346496996
142.027454958  738.647781804
141.781301574  728.680446928
141.047258314  716.900949654
141.04456401  705.846220167
141.041737199  694.24781546
140.307605601  682.10586804
140.30477879  670.507463333
139.57029384  656.915715323
139.323257078  643.323878976
139.075778626  627.919791894
138.34116117  613.784368664
138.581263412  598.923868464
137.845939253  581.888844057
137.354118343  563.947650114
137.34974562  546.006367833
136.613538083  525.346841955
135.876800518  502.512615195
135.384140399  481.128144855
135.134541839  457.025254242
133.909119358  429.11681376
133.657974886  398.671045573
132.431492351  366.413203327
131.447276335  328.174889484
130.218585353  286.85579356
128.988436798  239.556270209
127.267527386  178.664954679
126.031416027  106.900046399
124.059317974  15.3817376097
111.129838733  965.728408411
111.372767786  962.466312918
110.640844633  959.385619174
111.371133536  955.760985197
110.639298721  953.0427416
110.638459512  949.599465203
110.637752809  946.699864026
110.392968661  942.35050643
109.904813772  939.450993591
110.147875331  936.732573319
109.659632104  933.470610333
110.146373588  930.570920818
109.658262867  927.852633053
109.413743733  924.590625898
109.169136261  920.966168596
109.16838539  917.885342346
109.411270274  914.442021779
108.435755535  911.905047425
108.678772926  909.00540208
108.67819873  906.649476123
108.189955502  903.387513137
108.189027955  899.581786593
107.944376314  895.776104217
107.699768842  892.151646915
107.698973801  888.889595592
107.454543005  885.990038584
107.45392464  883.452887554
107.453217938  880.553286377
106.477614861  877.653861876
107.207815425  873.666777751
106.475892273  870.586084008
106.718423806  865.692962853
106.47394884  862.612180772
105.498169088  858.987855977
105.253429109  854.819723454
105.739949749  851.013908572
105.007805752  847.02708946
105.738006317  843.040005336
104.762182395  839.234455467
105.736372067  836.334677614
104.272923282  831.804315789
105.002858833  826.729881223
104.514350592  822.380567796
104.026063196  818.937379736
104.024605621  812.956952309
104.26731383  808.788731449
103.779070602  805.526768463
103.290429854  800.633779815
103.045778213  796.828097439
103.775757933  791.934887947
102.555944905  787.042031806
102.311072419  782.330224062
102.066288272  777.980866466
102.06513988  773.269014554
102.55121883  767.650948936
101.818986496  763.301679678
101.573937334  757.86497164
101.085429093  753.515658213
100.84086579  750.072425984
100.595728291  744.2732678
100.594403224  738.836515594
100.34904488  732.131232041
100.347808151  727.056929982
99.6152224645  721.257860135
99.6136323834  714.733757487
99.3684948845  708.934599303
98.8795891231  702.954260214
98.1467384235  696.067839926
98.1451483424  689.543737278
97.6561100742  683.019722968
97.1673368196  677.5830591
97.4092058185  669.971561842
96.4324985187  662.541510502
96.1871401751  655.83622695
95.6978368935  648.224862198
95.2083127672  639.70737208
94.9626010723  631.552287939
94.473606973  625.209498703
93.7407562735  618.323078415
93.4949562407  609.805544127
92.518204772  602.194267714
92.2721838946  592.770608058
91.538847337  583.890711961
91.0489698594  573.923421254
89.8279201011  563.956263053
89.5818992238  554.532603398
89.5794699332  544.565224353
88.6019234239  533.691896616
87.3804319764  521.91248768
87.6213292592  510.314038804
86.3999261496  498.897080015
85.6657945514  486.755132594
85.1751220332  473.525790563
84.4410787728  461.746293289
83.4629138987  448.335814522
82.727943091  432.750590704
81.7488065006  415.353160319
80.0390276566  400.130563324
79.3039685111  384.182889358
77.8374279025  366.966772385
75.639317493  348.119762256
73.6843569812  326.916782003
70.5108201704  305.895247667
68.5555063072  283.242466825
65.6245893671  257.690261482
62.9376173651  233.044137338
59.2739822322  201.149186928
53.9035717417  166.354944523
49.2634501535  127.93606814
42.6726966075  86.0742687118
34.6189359663  41.4943581936
